Id,ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
8378563200,05-07-2016,851,158,0,0,0,3.54,0,0
8378563200,05-08-2016,621,139,0,0,0,2.33,0,0
8378563200,05-09-2016,772,171,13,71,0,4.72,0.66,1.27
8378563200,05-10-2016,840,152,13,63,0,3.92,0.64,0.66
8378563200,05-11-2016,763,184,10,72,0,5.27,0.59,1.39
8378563200,05-12-2016,433,102,6,8,0,2.69,0.27,0.65
8583815059,04-12-2016,1237,196,7,0,0,3.58,0.33,0
8583815059,4/13/2016,1252,163,23,2,0,3.23,0.97,0.15
8583815059,4/14/2016,1306,134,0,0,0,2.43,0,0
8583815059,4/15/2016,1375,65,0,0,0,0.9,0,0
8583815059,4/16/2016,1440,0,0,0,0,0,0,0
8583815059,4/17/2016,1440,0,0,0,0,0,0,0
8583815059,4/18/2016,1309,105,22,4,0,1.35,1.06,0.31
8583815059,4/19/2016,1257,166,10,7,0,3.44,0.48,0.53
8583815059,4/20/2016,1246,167,27,0,0,3.07,1.04,0
8583815059,4/21/2016,1229,158,18,35,0,3.01,1.02,2.63
8583815059,4/22/2016,1170,212,54,4,0,4.08,2.41,0.29
8583815059,4/23/2016,1151,238,44,7,0,4.75,2.03,0.53
8583815059,4/24/2016,1188,206,44,2,0,4.27,2.05,0.15
8583815059,4/25/2016,1294,122,6,18,0,1.81,0.24,1.47
8583815059,4/26/2016,1134,214,91,1,0,3.89,4.22,0.07
8583815059,4/27/2016,1229,129,5,77,0,2.87,0.27,6.6
8583815059,4/28/2016,1209,203,28,0,0,3.61,1.2,0
8583815059,4/29/2016,1069,258,67,46,0,4.92,3,3.9
8583815059,4/30/2016,1093,317,28,2,0,6.43,1.28,0.15
8583815059,05-01-2016,1311,117,2,10,0,2.04,0.12,0.78
8583815059,05-02-2016,1440,0,0,0,0,0,0,0
8583815059,05-03-2016,1440,0,0,0,0,0,0,0
8583815059,05-04-2016,1440,0,0,0,0,0,0,0
8583815059,05-05-2016,1370,70,0,0,0,1.18,0,0
8583815059,05-06-2016,1250,166,22,2,0,3.23,1.19,0.14
8583815059,05-07-2016,1190,250,0,0,0,4.77,0,0
8583815059,05-08-2016,1183,182,72,3,0,3.66,3.31,0.22
8583815059,05-09-2016,1260,110,4,66,0,1.73,0.17,5.76
8583815059,05-10-2016,1226,162,43,9,0,3.72,2.01,0.69
8583815059,05-11-2016,1106,177,71,5,0,3.17,3.24,0.37
8583815059,05-12-2016,1440,0,0,0,0,0,0,0
8792009665,04-12-2016,831,116,0,0,0,1.64,0,0
8792009665,4/13/2016,806,82,0,0,0,0.84,0,0
8792009665,4/14/2016,853,84,0,0,0,0.78,0,0
8792009665,4/15/2016,937,126,0,0,0,1.59,0,0
8792009665,4/16/2016,1428,12,0,0,0,0.16,0,0
8792009665,4/17/2016,1440,0,0,0,0,0,0,0
8792009665,4/18/2016,1440,0,0,0,0,0,0,0
8792009665,4/19/2016,1440,0,0,0,0,0,0,0
8792009665,4/20/2016,744,139,10,0,0,1.74,0.28,0
8792009665,4/21/2016,1431,9,0,0,0,0.09,0,0
8792009665,4/22/2016,817,195,20,1,0,2.27,0.28,0.05
8792009665,4/23/2016,795,232,45,8,0,2.75,0.44,0.16
8792009665,4/24/2016,1410,19,8,3,0,0.16,0.05,0.04
8792009665,4/25/2016,1440,0,0,0,0,0,0,0
8792009665,4/26/2016,1360,80,0,0,0,0.85,0,0
8792009665,4/27/2016,900,112,0,0,0,1.13,0,0
8792009665,4/28/2016,714,310,0,0,0,3.94,0,0
8792009665,4/29/2016,634,380,14,6,0,4.93,0.28,0.14
8792009665,4/30/2016,749,301,20,10,0,3.91,0.36,0.33
8792009665,05-01-2016,834,79,0,0,0,1.04,0,0
8792009665,05-02-2016,916,101,0,0,0,1.17,0,0
8792009665,05-03-2016,739,156,0,0,0,1.55,0,0
8792009665,05-04-2016,848,129,0,0,0,1.46,0,0
8792009665,05-05-2016,1440,0,0,0,0,0,0,0
8792009665,05-06-2016,1440,0,0,0,0,0,0,0
8792009665,05-07-2016,1440,0,0,0,0,0,0,0
8792009665,05-08-2016,1440,0,0,0,0,0,0,0
8792009665,05-09-2016,1440,0,0,0,0,0,0,0
8792009665,05-10-2016,48,0,0,0,0,0,0,0
8877689391,04-12-2016,1036,312,7,85,0,7.82,0.34,12.22
8877689391,4/13/2016,1098,216,18,108,0,5.64,0.38,3.55
8877689391,4/14/2016,1061,298,13,68,0.02,7.75,0.59,10.55
8877689391,4/15/2016,1052,281,1,106,0.01,7.01,0.05,0.05
8877689391,4/16/2016,888,429,29,94,0,10.71,1.21,13.24
8877689391,4/17/2016,1060,307,15,58,0,8.79,0.07,0
8877689391,4/18/2016,1215,191,5,29,0,5.94,0.27,2.44
8877689391,4/19/2016,1131,214,13,82,0,5.03,0.18,12.15
8877689391,4/20/2016,1123,225,19,73,0,6.34,0.69,11.02
8877689391,4/21/2016,1119,226,13,82,0,4.89,0.42,12.29
8877689391,4/22/2016,1141,236,2,61,0.050000001,5.97,0.03,10.23
8877689391,4/23/2016,1032,300,6,102,0.01,7.4,0,0
8877689391,4/24/2016,1148,227,1,64,0,4.69,0.01,11.01
8877689391,4/25/2016,1101,218,8,113,0.01,6.27,0.07,2.37
8877689391,4/26/2016,1157,258,3,22,0,6.5,0.13,1.76
8877689391,4/27/2016,1104,235,8,93,0,7.1,0.44,13.07
8877689391,4/28/2016,1143,231,8,58,0,5.97,0.38,4.93
8877689391,4/29/2016,1207,210,5,18,0,5.79,0.17,1.38
8877689391,4/30/2016,1089,223,4,124,0,4.93,0.08,21.66
8877689391,05-01-2016,1226,166,12,36,0,4.57,0.57,3.13
8877689391,05-02-2016,1335,105,0,0,0,3.56,0,0
8877689391,05-03-2016,1189,229,3,19,0.01,6.67,0.1,1.39
8877689391,05-04-2016,1154,212,8,66,0,5.53,0.31,10.42
8877689391,05-05-2016,1170,188,15,67,0,4.37,0.82,5.46
8877689391,05-06-2016,1095,232,17,96,0,6.16,0.29,12.79
8877689391,05-07-2016,1036,271,28,105,0,6.99,0.96,0.08
8877689391,05-08-2016,1174,245,4,17,0,6.8,0.2,1.08
8877689391,05-09-2016,1131,217,19,73,0.050000001,6.24,0.8,11.1
8877689391,05-10-2016,1187,224,11,18,0,6.28,0.46,1.35
8877689391,05-11-2016,1127,213,12,88,0,5.89,0.41,13.22
8877689391,05-12-2016,770,137,1,23,0,4.25,0.04,1.82
